Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Peru,PER,1997,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.909550276779091
Peru,PER,1996,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.11407545596255
Peru,PER,1995,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.921671598814834
Peru,PER,1994,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.994850062611212
Peru,PER,1993,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.30479276893617
Peru,PER,1992,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.2179342533227
Peru,PER,1991,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.17448848618291
Peru,PER,1990,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,3.13283320915742
Peru,PER,1989,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.65765930840085
Peru,PER,1988,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.76589592812373
Peru,PER,1987,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,3.1906968263384
Peru,PER,1986,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,2.94682987318263
Peru,PER,1985,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,6.71602531992587
Peru,PER,1984,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,6.57960174250341
Peru,PER,1983,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,6.2465288224448
Peru,PER,1982,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,4.13444340824906
Peru,PER,1981,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,6.82024918127284
Peru,PER,1980,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,9.91195166574628
Peru,PER,1979,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,8.86881875190456
Peru,PER,1978,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,3.45075495157518
Peru,PER,1977,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.63447304759415
Peru,PER,1976,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.47549087952018
Peru,PER,1975,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.21962834802737
Peru,PER,1974,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1.64923657903746
Peru,PER,1973,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.338910086839485
Peru,PER,1972,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.207514874595296
Peru,PER,1971,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.189000016187519
Peru,PER,1970,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.150304432391528
Peru,PER,2021,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.7247082349187
Peru,PER,2020,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.97961448773443
Peru,PER,2019,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.49912146958912
Peru,PER,2018,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.95602611154103
Peru,PER,2017,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.8962563954339
Peru,PER,2016,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.40523816648386
Peru,PER,2015,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.91148648466656
Peru,PER,2014,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.66292821656372
Peru,PER,2013,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.65420483078558
Peru,PER,2012,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,9.99927931288698
Peru,PER,2011,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.7665949125059
Peru,PER,2010,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.2141792512141
Peru,PER,2009,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,8.9210124490135
Peru,PER,2008,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.0258973772881
Peru,PER,2007,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,14.213314090691
Peru,PER,2006,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,13.4308080436867
Peru,PER,2005,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.82322862890974
Peru,PER,2004,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.234603660457
Peru,PER,2003,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.0037165322875
Peru,PER,2002,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.00486620297994
Peru,PER,2001,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.87027989928496
Peru,PER,2000,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.00673261080851
Peru,PER,1999,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.05435185498836
Peru,PER,1998,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1.33224077596512
Peru,PER,1997,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.59268217140284
Peru,PER,1996,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.80473952192198
Peru,PER,1995,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.19428115750427
Peru,PER,1994,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.01892940642677
Peru,PER,1993,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.26467553978964
Peru,PER,1992,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.84163070262317
Peru,PER,1991,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.44013922413401
Peru,PER,1990,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,9.33591696551231
Peru,PER,1989,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,14.8132168144043
Peru,PER,1988,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,15.4696081483654
Peru,PER,1987,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.56399950525826
Peru,PER,1986,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,4.49667856277587
Peru,PER,1985,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,10.4941683519067
Peru,PER,1984,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,10.0600182342779
Peru,PER,1983,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,9.8582255719547
Peru,PER,1982,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.17280594431373
Peru,PER,1981,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,8.69564679683205
Peru,PER,1980,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,15.5496502255791
Peru,PER,1979,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.8561183247722
Peru,PER,1978,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.68776522006417
Peru,PER,1977,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.83602332845731
Peru,PER,1976,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.59322453922143
Peru,PER,1975,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.91619652823753
Peru,PER,1974,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.77763476042509
Peru,PER,1973,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.20068086600714
Peru,PER,1972,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.30933647329924
Peru,PER,1971,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2.38211552452317
Peru,PER,1970,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,3.73069204984231
Peru,PER,2021,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.5526372439771
Peru,PER,2020,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.04921321845096
Peru,PER,2019,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.0761536946517
Peru,PER,2018,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.8966365123113
Peru,PER,2017,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.2395124113437
Peru,PER,2016,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.316419459044
Peru,PER,2015,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.3131003489945
Peru,PER,2014,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.1878473638339
Peru,PER,2013,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.4426787339841
Peru,PER,2012,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.4424053186993
Peru,PER,2011,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.7076190692702
Peru,PER,2010,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.2105327991734
Peru,PER,2009,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.1452140365851
Peru,PER,2008,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,18.2550258096652
Peru,PER,2007,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,18.7648274253882
Peru,PER,2006,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,19.3308799700164
Peru,PER,2005,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,19.7656727513534
Peru,PER,2004,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,18.6735584408297
Peru,PER,2003,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,17.3214489658632
Peru,PER,2002,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.7940813839273
Peru,PER,2001,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.2577306676264
Peru,PER,2000,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.5962705393466
Peru,PER,1999,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.67458176038574
Peru,PER,1998,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,7.88943084250591
Peru,PER,1997,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.3454066516749
Peru,PER,1996,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.1203989430617
Peru,PER,1995,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.75116758926134
Peru,PER,1994,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,6.49310528101817
Peru,PER,1993,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.08474135936307
Peru,PER,1992,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.0837143496642
Peru,PER,1987,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,4.23501848474853
Peru,PER,1986,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,2.8803775826534
Peru,PER,1985,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,2.51271935567649
Peru,PER,1984,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.3730086444948
Peru,PER,1983,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.30863308746662
Peru,PER,1982,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.66914055099243
Peru,PER,1980,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,2.44728639797738
Peru,PER,1979,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.19649052229634
Peru,PER,1978,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,5.70294899318684
Peru,PER,1977,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,19.9753846396945
Peru,PER,1976,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,16.6188238788071
Peru,PER,1975,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.1089304247251
Peru,PER,1974,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.8318872181833
Peru,PER,1973,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,6.02303594987137
Peru,PER,1972,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,6.16435453636285
Peru,PER,1971,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,4.0382188189915
Peru,PER,1970,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,2.2930130845466
Peru,PER,1969,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.49655051094495
Peru,PER,1968,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,4.03665005129037
Peru,PER,1967,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.25034396754117
Peru,PER,1966,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.35981626502884
Peru,PER,1965,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.18266832778909
Peru,PER,1964,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.51155412653262
Peru,PER,1963,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.12514398525961
Peru,PER,1962,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,3.31259010053504
Peru,PER,2021,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.56515808673337
Peru,PER,2020,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.20784915600908
Peru,PER,2019,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.36514546522519
Peru,PER,2018,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.28598144325209
Peru,PER,2017,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.21788511118207
Peru,PER,2016,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.985374338346389
Peru,PER,2015,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.02390169802892
Peru,PER,2014,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.22490161136093
Peru,PER,2013,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.0228311532606
Peru,PER,2012,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.969061073424348
Peru,PER,2011,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.08302077332005
Peru,PER,2010,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.28730884869439
Peru,PER,2009,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.07115310518437
Peru,PER,2008,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.14308030629037
Peru,PER,2007,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.875765847381018
Peru,PER,2006,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.03792830984728
Peru,PER,2005,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.971738570413286
Peru,PER,2004,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.04187112173425
Peru,PER,2003,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.739400344663429
Peru,PER,2002,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.665605519778737
Peru,PER,2001,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.606064775040074
Peru,PER,2000,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.603872385866582
Peru,PER,1999,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.569978941044215
Peru,PER,1998,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.951829340067792
Peru,PER,1997,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.588464420031194
Peru,PER,1996,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.696017583302441
Peru,PER,1995,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.81510943457355
Peru,PER,1994,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.766950402393471
Peru,PER,1993,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.807881889658126
Peru,PER,1992,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.888792580157114
Peru,PER,1987,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.87172522705011
Peru,PER,1986,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.84009543743
Peru,PER,1985,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.27602726638261
Peru,PER,1984,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.42772006186389
Peru,PER,1983,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.38730635038654
Peru,PER,1982,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.08987094233922
Peru,PER,1980,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.18619697473508
Peru,PER,1979,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.33268273450022
Peru,PER,1978,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.12118861335355
Peru,PER,1977,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.49278905656679
Peru,PER,1976,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.61027708007845
Peru,PER,1975,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.84915338781102
Peru,PER,1974,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.81233827540247
Peru,PER,1973,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.79947556179993
Peru,PER,1972,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.83625303178763
Peru,PER,1971,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.04038158784622
Peru,PER,1970,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.50658936704566
Peru,PER,1969,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.34120232830178
Peru,PER,1968,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.45428611128135
Peru,PER,1967,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.29635413922245
Peru,PER,1966,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.11837779249808
Peru,PER,1965,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.35172097484673
Peru,PER,1964,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.1904429407428
Peru,PER,1963,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.10645599370551
Peru,PER,1962,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.1303682391503
Peru,PER,2021,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.99027941163955
Peru,PER,2020,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,3.77608731917897
Peru,PER,2019,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.86905379549647
Peru,PER,2018,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,8.8875264253518
Peru,PER,2017,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,7.9436016945509
Peru,PER,2016,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.41464787287933
Peru,PER,2015,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,7.1650191814977
Peru,PER,2014,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,12.2992414025362
Peru,PER,2013,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,12.9662034720775
Peru,PER,2012,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,11.5693223732276
Peru,PER,2011,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,10.5341949963562
Peru,PER,2010,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,9.34276616984803
Peru,PER,2009,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,7.73522159130539
Peru,PER,2008,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,9.14246326039836
Peru,PER,2007,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,8.57977598074378
Peru,PER,2006,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,8.00259770587774
Peru,PER,2005,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,9.32481163862732
Peru,PER,2004,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,5.45456110464244
Peru,PER,2003,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,7.37984678551164
Peru,PER,2002,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.25870095624976
Peru,PER,2001,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.06507631090828
Peru,PER,2000,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.38432974974618
Peru,PER,1999,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.21587853607109
Peru,PER,1998,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.44307011076806
Peru,PER,1997,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,5.94383220353478
Peru,PER,1996,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.59278003963146
Peru,PER,1995,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.93017760621467
Peru,PER,1994,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.03423280769551
Peru,PER,1993,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,5.96920987995007
Peru,PER,1992,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.10050013164367
Peru,PER,1987,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,13.0641227891447
Peru,PER,1986,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,12.6515275884578
Peru,PER,1985,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,23.8954661584246
Peru,PER,1984,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,26.4825217827407
Peru,PER,1983,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,23.0897741967477
Peru,PER,1982,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,26.9023516705571
Peru,PER,1980,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,20.6058158248854
Peru,PER,1979,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,15.4300002386767
Peru,PER,1978,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,9.8419816419551
Peru,PER,1977,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,3.24448999198657
Peru,PER,1976,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.40303299691602
Peru,PER,1975,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.68526500455927
Peru,PER,1974,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.20019445855541
Peru,PER,1973,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.22588640950606
Peru,PER,1972,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.847175161888452
Peru,PER,1971,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.628768273746714
Peru,PER,1970,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.718366825500893
Peru,PER,1969,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.71916585728182
Peru,PER,1968,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.28421475568706
Peru,PER,1967,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.12953002726793
Peru,PER,1966,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.969949599398823
Peru,PER,1965,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.41794800208009
Peru,PER,1964,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.43990456532174
Peru,PER,1963,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.82057081430338
Peru,PER,1962,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.3499462944465
Peru,PER,2021,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,47.8118088684
Peru,PER,2020,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,43.5085907829651
Peru,PER,2019,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,45.4968752494035
Peru,PER,2018,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,45.6280434226608
Peru,PER,2017,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,46.3213014126421
Peru,PER,2016,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,42.8065553842375
Peru,PER,2015,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,40.0796113313675
Peru,PER,2014,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,38.9398253275215
Peru,PER,2013,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,39.229819216199
Peru,PER,2012,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,39.2712814011868
Peru,PER,2011,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,39.9040907481187
Peru,PER,2010,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,41.7634165093607
Peru,PER,2009,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,36.6022097950135
Peru,PER,2008,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,43.0583368488927
Peru,PER,2007,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,49.5566787105114
Peru,PER,2006,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,47.4525510268847
Peru,PER,2005,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,39.9606879450802
Peru,PER,2004,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,39.0245043877429
